DeviceId,DateTime,Latitude,Longitude,Speed
b6,2026-01-20T21:38:28.0000000Z,18.3358631,120.612968,10
b6,2026-01-20T21:38:30.0000000Z,18.3358707,120.612991,9
b6,2026-01-20T21:38:33.0000000Z,18.3359928,120.613045,20
b6,2026-01-20T21:38:34.0000000Z,18.3359928,120.613045,20
b6,2026-01-20T21:38:36.0000000Z,18.3362179,120.613029,37
b6,2026-01-20T21:38:39.0000000Z,18.3365593,120.613029,50
b6,2026-01-20T21:38:42.0000000Z,18.336956,120.613045,53
b6,2026-01-20T21:38:48.0000000Z,18.3378773,120.613106,68
b6,2026-01-20T21:38:52.0000000Z,18.3385639,120.613144,70
b6,2026-01-20T21:39:03.0000000Z,18.3404675,120.613312,66
b6,2026-01-20T21:39:06.0000000Z,18.3410511,120.61348,55
b6,2026-01-20T21:39:09.0000000Z,18.3413067,120.613571,53
b6,2026-01-20T21:39:12.0000000Z,18.3417206,120.613708,61
b6,2026-01-20T21:39:20.0000000Z,18.3432407,120.61422,76
b6,2026-01-20T21:39:26.0000000Z,18.3441715,120.61454,77
b6,2026-01-20T21:39:32.0000000Z,18.3450871,120.614861,76
b6,2026-01-20T21:39:34.0000000Z,18.3455944,120.615028,66
b6,2026-01-20T21:39:36.0000000Z,18.3457489,120.615067,63
b6,2026-01-20T21:39:38.0000000Z,18.3461933,120.615105,57
b6,2026-01-20T21:39:41.0000000Z,18.3466015,120.61496,57
b6,2026-01-20T21:39:47.0000000Z,18.3473415,120.614403,66
b6,2026-01-20T21:39:55.0000000Z,18.3483982,120.61335,81
b6,2026-01-20T21:39:58.0000000Z,18.3487949,120.61261,79
b6,2026-01-20T21:40:01.0000000Z,18.3489971,120.612274,74
b6,2026-01-20T21:40:04.0000000Z,18.3493423,120.611839,70
b6,2026-01-20T21:40:06.0000000Z,18.3497734,120.611481,77
b6,2026-01-20T21:40:09.0000000Z,18.3501015,120.611252,79
b6,2026-01-20T21:40:15.0000000Z,18.3512592,120.610474,77
b6,2026-01-20T21:40:19.0000000Z,18.351572,120.610229,77
b6,2026-01-20T21:40:21.0000000Z,18.3520222,120.609833,77
b6,2026-01-20T21:40:25.0000000Z,18.352562,120.609283,76
b6,2026-01-20T21:40:34.0000000Z,18.3537674,120.607948,79
b6,2026-01-20T21:40:39.0000000Z,18.3544312,120.607216,74
b6,2026-01-20T21:40:44.0000000Z,18.3551159,120.606499,77
b6,2026-01-20T21:40:48.0000000Z,18.3558807,120.605927,72
b6,2026-01-20T21:40:51.0000000Z,18.3562393,120.605827,76
b6,2026-01-20T21:40:54.0000000Z,18.3569851,120.605659,77
b6,2026-01-20T21:40:57.0000000Z,18.3573742,120.605568,81
b6,2026-01-20T21:41:01.0000000Z,18.358181,120.6054,83
b6,2026-01-20T21:41:21.0000000Z,18.3623409,120.604515,83
b6,2026-01-20T21:41:24.0000000Z,18.362978,120.604431,87
b6,2026-01-20T21:41:29.0000000Z,18.3640232,120.604393,81
b6,2026-01-20T21:41:37.0000000Z,18.3653698,120.604401,77
b6,2026-01-20T21:41:40.0000000Z,18.3661537,120.604416,79
b6,2026-01-20T21:41:48.0000000Z,18.3678303,120.604439,83
b6,2026-01-20T21:41:58.0000000Z,18.3698902,120.604225,83
b6,2026-01-20T21:42:07.0000000Z,18.3716412,120.603928,76
b6,2026-01-20T21:42:13.0000000Z,18.3727207,120.603508,79
b6,2026-01-20T21:42:17.0000000Z,18.3735809,120.603134,70
b6,2026-01-20T21:42:20.0000000Z,18.3738937,120.602982,68
b6,2026-01-20T21:42:24.0000000Z,18.3746395,120.60247,72
b6,2026-01-20T21:42:28.0000000Z,18.3750572,120.602127,70
b6,2026-01-20T21:42:31.0000000Z,18.375452,120.601807,63
b6,2026-01-20T21:42:35.0000000Z,18.3761673,120.601418,66
b6,2026-01-20T21:42:41.0000000Z,18.3769875,120.601112,72
b6,2026-01-20T21:42:47.0000000Z,18.3780842,120.600693,81
b6,2026-01-20T21:42:57.0000000Z,18.3800869,120.599922,87
b6,2026-01-20T21:43:02.0000000Z,18.3810921,120.599617,79
b6,2026-01-20T21:43:12.0000000Z,18.3828831,120.599037,74
b6,2026-01-20T21:43:15.0000000Z,18.3834114,120.598862,74
b6,2026-01-20T21:43:18.0000000Z,18.3840618,120.598709,61
b6,2026-01-20T21:43:21.0000000Z,18.3843613,120.598671,61
b6,2026-01-20T21:43:26.0000000Z,18.3851833,120.598564,70
b6,2026-01-20T21:43:34.0000000Z,18.3868904,120.598503,77
b6,2026-01-20T21:43:39.0000000Z,18.3876667,120.59845,77
b6,2026-01-20T21:43:48.0000000Z,18.3893604,120.598335,70
b6,2026-01-20T21:43:53.0000000Z,18.3901882,120.598274,63
b6,2026-01-20T21:43:58.0000000Z,18.3911552,120.598106,65
b6,2026-01-20T21:44:02.0000000Z,18.3916531,120.598045,68
b6,2026-01-20T21:44:08.0000000Z,18.3926868,120.597923,68
b6,2026-01-20T21:44:13.0000000Z,18.3935623,120.597694,77
b6,2026-01-20T21:44:19.0000000Z,18.3947239,120.597328,85
b6,2026-01-20T21:44:21.0000000Z,18.3951225,120.597198,81
b6,2026-01-20T21:44:26.0000000Z,18.3960056,120.596977,66
b6,2026-01-20T21:44:29.0000000Z,18.3965435,120.59697,76
b6,2026-01-20T21:44:33.0000000Z,18.3973141,120.597031,76
b6,2026-01-20T21:44:38.0000000Z,18.39818,120.597183,66
b6,2026-01-20T21:44:49.0000000Z,18.3998413,120.597275,55
b6,2026-01-20T21:44:52.0000000Z,18.4004536,120.597244,66
b6,2026-01-20T21:44:56.0000000Z,18.40098,120.597244,74
b6,2026-01-20T21:45:00.0000000Z,18.4019547,120.59729,81
b6,2026-01-20T21:45:03.0000000Z,18.4023647,120.59729,81
b6,2026-01-20T21:45:07.0000000Z,18.4033623,120.597275,76
b6,2026-01-20T21:45:11.0000000Z,18.4039249,120.59726,76
b6,2026-01-20T21:45:18.0000000Z,18.4052105,120.597084,76
b6,2026-01-20T21:45:27.0000000Z,18.4069767,120.596687,85
b6,2026-01-20T21:45:37.0000000Z,18.4091187,120.59639,85
b6,2026-01-20T21:45:41.0000000Z,18.4099293,120.596336,76
b6,2026-01-20T21:45:44.0000000Z,18.4104156,120.596298,59
b6,2026-01-20T21:45:46.0000000Z,18.4107037,120.596214,61
b6,2026-01-20T21:45:56.0000000Z,18.4123001,120.595482,70
b6,2026-01-20T21:45:59.0000000Z,18.4127598,120.595276,63
b6,2026-01-20T21:46:04.0000000Z,18.4134541,120.594955,63
b6,2026-01-20T21:46:09.0000000Z,18.4141865,120.594521,72
b6,2026-01-20T21:46:18.0000000Z,18.4156799,120.59346,83
b6,2026-01-20T21:46:24.0000000Z,18.4167595,120.592842,81
b6,2026-01-20T21:46:30.0000000Z,18.4179726,120.592476,87
b6,2026-01-20T21:46:40.0000000Z,18.4203014,120.591873,87
b6,2026-01-20T21:46:43.0000000Z,18.420723,120.591797,85
b6,2026-01-20T21:46:48.0000000Z,18.42173,120.591728,79
b6,2026-01-20T21:46:53.0000000Z,18.4228992,120.591896,76
b6,2026-01-20T21:46:56.0000000Z,18.4232616,120.591927,72
b6,2026-01-20T21:46:59.0000000Z,18.4237804,120.591896,68
b6,2026-01-20T21:47:02.0000000Z,18.4242916,120.591705,74
