DeviceId,DateTime,Latitude,Longitude,Speed
b6,2026-01-18T22:25:12.0000000Z,18.3722305,120.603714,59
b6,2026-01-18T22:25:24.0000000Z,18.3739357,120.602943,65
b6,2026-01-18T22:25:32.0000000Z,18.3750057,120.60215,63
b6,2026-01-18T22:25:38.0000000Z,18.3757381,120.601616,59
b6,2026-01-18T22:25:44.0000000Z,18.3766117,120.601242,66
b6,2026-01-18T22:25:50.0000000Z,18.3775406,120.600899,65
b6,2026-01-18T22:26:02.0000000Z,18.3792496,120.600182,59
b6,2026-01-18T22:26:17.0000000Z,18.3814545,120.599472,61
b6,2026-01-18T22:26:33.0000000Z,18.3837166,120.598755,57
b6,2026-01-18T22:26:38.0000000Z,18.384428,120.59864,55
b6,2026-01-18T22:26:42.0000000Z,18.385025,120.598579,63
b6,2026-01-18T22:26:47.0000000Z,18.3858318,120.598557,63
b6,2026-01-18T22:26:52.0000000Z,18.3866463,120.598526,66
b6,2026-01-18T22:27:08.0000000Z,18.3890133,120.598351,53
b6,2026-01-18T22:27:21.0000000Z,18.3906631,120.598198,50
b6,2026-01-18T22:27:25.0000000Z,18.3911457,120.598106,46
b6,2026-01-18T22:27:27.0000000Z,18.3913403,120.598091,35
b6,2026-01-18T22:27:30.0000000Z,18.3915787,120.598068,29
b6,2026-01-18T22:27:32.0000000Z,18.3917122,120.59803,26
b6,2026-01-18T22:27:34.0000000Z,18.3918533,120.598015,31
b6,2026-01-18T22:27:38.0000000Z,18.3922672,120.597977,48
b6,2026-01-18T22:27:41.0000000Z,18.392622,120.597939,50
b6,2026-01-18T22:27:45.0000000Z,18.3931675,120.597839,61
b6,2026-01-18T22:27:49.0000000Z,18.3937988,120.597641,70
b6,2026-01-18T22:27:51.0000000Z,18.3941345,120.597527,68
b6,2026-01-18T22:27:55.0000000Z,18.3948097,120.597298,74
b6,2026-01-18T22:28:00.0000000Z,18.3956966,120.597054,72
b6,2026-01-18T22:28:06.0000000Z,18.3967953,120.597031,76
b6,2026-01-18T22:28:11.0000000Z,18.3977413,120.59713,77
b6,2026-01-18T22:28:14.0000000Z,18.3982983,120.597221,72
b6,2026-01-18T22:28:21.0000000Z,18.3995228,120.597298,68
b6,2026-01-18T22:28:30.0000000Z,18.4010735,120.597313,72
b6,2026-01-18T22:28:41.0000000Z,18.4031582,120.597298,77
b6,2026-01-18T22:28:48.0000000Z,18.4044495,120.59726,72
b6,2026-01-18T22:28:52.0000000Z,18.4051132,120.597122,65
b6,2026-01-18T22:28:56.0000000Z,18.405777,120.596954,70
b6,2026-01-18T22:29:03.0000000Z,18.4070816,120.596687,81
b6,2026-01-18T22:29:07.0000000Z,18.4078808,120.596558,79
b6,2026-01-18T22:29:20.0000000Z,18.4102077,120.596336,65
b6,2026-01-18T22:29:27.0000000Z,18.4112663,120.59594,66
b6,2026-01-18T22:29:38.0000000Z,18.4129372,120.5952,66
b6,2026-01-18T22:29:42.0000000Z,18.4135208,120.594933,61
b6,2026-01-18T22:29:48.0000000Z,18.4143047,120.594429,61
b6,2026-01-18T22:29:57.0000000Z,18.4154682,120.593613,63
b6,2026-01-18T22:30:04.0000000Z,18.4163361,120.593063,52
b6,2026-01-18T22:30:07.0000000Z,18.4166775,120.592896,50
b6,2026-01-18T22:30:11.0000000Z,18.4170551,120.592758,28
b6,2026-01-18T22:30:14.0000000Z,18.4171772,120.59272,12
b6,2026-01-18T22:30:16.0000000Z,18.4171886,120.592667,10
b6,2026-01-18T22:30:19.0000000Z,18.4171143,120.592644,15
b6,2026-01-18T22:30:23.0000000Z,18.4168892,120.59272,31
b6,2026-01-18T22:30:25.0000000Z,18.4167385,120.592766,31
b6,2026-01-18T22:30:28.0000000Z,18.4165001,120.59288,37
b6,2026-01-18T22:30:32.0000000Z,18.4162369,120.592995,20
b6,2026-01-18T22:30:36.0000000Z,18.4161224,120.593048,4
b6,2026-01-18T22:30:37.0000000Z,18.4161205,120.593063,0
b6,2026-01-18T22:30:39.0000000Z,18.4161205,120.593063,0
b6,2026-01-18T22:32:18.0000000Z,18.4161205,120.593063,0
b6,2026-01-18T22:33:58.0000000Z,18.4161205,120.593063,0
b6,2026-01-18T22:35:37.0000000Z,18.4161205,120.593063,0
b6,2026-01-18T22:36:23.9900000Z,18.4161205,120.593063,0
b6,2026-01-18T22:56:15.8970000Z,18.4161205,120.593063,0
b6,2026-01-18T22:56:15.9180000Z,18.4161205,120.593063,0
b6,2026-01-18T22:56:19.0000000Z,18.4161205,120.593063,0
b6,2026-01-18T22:56:23.0000000Z,18.4161205,120.593079,0
b6,2026-01-18T22:57:09.1620000Z,18.4161205,120.593079,0
b6,2026-01-18T22:58:41.2140000Z,18.4161205,120.593079,0
b6,2026-01-18T22:59:40.0000000Z,18.4161205,120.593079,0
b6,2026-01-18T22:59:42.0000000Z,18.4160881,120.593079,7
b6,2026-01-18T22:59:47.0000000Z,18.4159737,120.593193,17
b6,2026-01-18T22:59:57.0000000Z,18.4154415,120.59359,33
b6,2026-01-18T23:00:08.0000000Z,18.4145527,120.594215,44
b6,2026-01-18T23:00:20.0000000Z,18.4133797,120.594955,48
b6,2026-01-18T23:00:36.0000000Z,18.4115372,120.595787,53
b6,2026-01-18T23:00:45.0000000Z,18.4104252,120.59626,55
b6,2026-01-18T23:00:52.0000000Z,18.4094963,120.596336,55
b6,2026-01-18T23:01:05.0000000Z,18.4076805,120.596542,55
b6,2026-01-18T23:01:18.0000000Z,18.4059277,120.596893,53
b6,2026-01-18T23:01:29.0000000Z,18.4044819,120.597221,53
b6,2026-01-18T23:01:42.0000000Z,18.4027576,120.597275,55
b6,2026-01-18T23:01:57.0000000Z,18.4007015,120.59726,55
b6,2026-01-18T23:02:02.0000000Z,18.4000549,120.59726,50
b6,2026-01-18T23:02:09.0000000Z,18.3991814,120.59726,52
b6,2026-01-18T23:02:23.0000000Z,18.3973465,120.597015,52
b6,2026-01-18T23:02:32.0000000Z,18.3961754,120.596931,52
b6,2026-01-18T23:02:37.0000000Z,18.3955269,120.597015,52
b6,2026-01-18T23:02:48.0000000Z,18.3941536,120.597466,50
b6,2026-01-18T23:02:59.0000000Z,18.3928757,120.597862,50
b6,2026-01-18T23:03:08.0000000Z,18.3917294,120.598015,52
b6,2026-01-18T23:03:47.0000000Z,18.3865013,120.598518,55
b6,2026-01-18T23:04:06.0000000Z,18.3839455,120.598694,52
b6,2026-01-18T23:04:18.0000000Z,18.3823757,120.599182,55
b6,2026-01-18T23:04:39.0000000Z,18.3794613,120.600105,59
b6,2026-01-18T23:04:44.0000000Z,18.3787975,120.600357,53
b6,2026-01-18T23:04:50.0000000Z,18.3780499,120.600677,55
b6,2026-01-18T23:05:05.0000000Z,18.3761559,120.601395,50
b6,2026-01-18T23:05:10.0000000Z,18.3755894,120.601662,50
