Lat,Lon
18.523522,120.6777987
18.5235951,120.6776739
18.5236668,120.6775493
18.5237308,120.6774254
18.5237871,120.6772964
18.5238355,120.677167
18.5238739,120.6770344
18.5239007,120.6768998
18.5239169,120.6767589
18.5239252,120.6766216
18.5239191,120.6764879
18.5238984,120.6763539
18.5238677,120.6762213
18.5238236,120.6760916
18.5237653,120.6759669
18.5237025,120.6758457
18.5236224,120.6757344
18.5235363,120.6756304
18.523441,120.6755301
18.5233362,120.6754396
18.5232239,120.6753572
18.5231098,120.67528
18.5229926,120.6752082
18.522875,120.675139
18.5227574,120.675072
18.5226387,120.6750051
18.5225218,120.6749405
18.5224057,120.6748749
18.5222927,120.6748099
18.5221827,120.6747407
18.5220744,120.6746712
18.521968,120.6745965
18.5218791,120.6745231
18.5217735,120.6744445
18.5216702,120.6743649
18.5215768,120.6742874
18.5214771,120.6742026
18.5213806,120.6741113
18.5212859,120.6740176
18.5211929,120.6739225
18.5211028,120.6738255
18.5210133,120.6737268
18.5209284,120.6736227
18.5208444,120.6735157
18.5207623,120.6734084
18.5206826,120.6732993
18.5206026,120.6731884
18.5205235,120.6730793
18.5204472,120.6729686
18.5203683,120.6728567
18.5202934,120.6727443
18.5202148,120.6726323
18.5201363,120.6725171
18.5200588,120.672406
18.5199805,120.6722949
18.5199024,120.6721858
18.5198288,120.6720793
18.5197503,120.6719692
18.5196724,120.671858
18.5195934,120.6717469
18.5195148,120.671633
18.5194368,120.6715195
18.5193589,120.6714056
18.5192804,120.671291
18.519204,120.6711745
18.5191302,120.6710547
18.5190605,120.6709301
18.5189983,120.6708031
18.5189397,120.670673
18.518887,120.6705415
18.5188505,120.6704103
18.518816,120.6702783
18.5187865,120.6701424
18.5187614,120.6700072
18.51874,120.6698688
18.5187229,120.6697343
18.5187118,120.669599
18.5187053,120.6694632
18.5187097,120.6693293
18.5187227,120.6691963
18.5187467,120.6690661
18.5187658,120.6689348
18.5187855,120.668802
18.5188064,120.6686692
18.5188291,120.6685351
18.5188545,120.6683996
18.5188797,120.6682624
18.5189053,120.6681245
18.5189361,120.6679924
18.5189668,120.6678606
18.5189935,120.6677231
18.5190259,120.6675824
18.5190521,120.6674435
18.5190795,120.6673046
18.5191108,120.6671682
18.519137,120.6670281
18.519163,120.6668875
18.5191938,120.6667471
18.5192197,120.6666055
18.5192496,120.6664653
18.5192758,120.6663229
18.5193011,120.666181
18.5193269,120.6660389
18.5193543,120.6658971
18.5193829,120.6657542
18.519417,120.665614
18.5194594,120.6654751
18.5195208,120.6653435
18.519579,120.6652135
18.5196515,120.6650896
18.5197242,120.6649661
18.5198013,120.6648454
18.5198825,120.6647284
18.5199656,120.6646136
18.5200523,120.6644989
18.5201385,120.6643836
18.5202263,120.6642691
18.5203194,120.664154
18.5204153,120.664041
18.5205097,120.6639304
18.5205998,120.6638227
18.5206955,120.6637143
18.5207908,120.66361
18.5208928,120.6635129
18.5210029,120.6634245
18.521118,120.6633414
18.5212367,120.6632627
18.5213589,120.663185
18.5214821,120.6631103
18.5216089,120.6630379
18.5217277,120.662965
18.5218424,120.6628915
18.5219543,120.6628148
18.5220614,120.6627337
18.5221607,120.6626443
18.5222477,120.6625449
18.5223239,120.6624345
18.5223922,120.6623167
18.5224574,120.6622002
18.5225207,120.662084
18.5225842,120.6619656
18.5226477,120.6618457
18.5227098,120.6617267
18.5227695,120.6616048
18.5228315,120.6614886
18.5228897,120.6613703
18.5229442,120.6612551
18.5229877,120.6611397
18.5230242,120.6610179
18.5230419,120.6608915
18.5230563,120.6607624
18.5230589,120.6606262
18.5230448,120.6604825
18.5230234,120.6603342
18.5229979,120.6601855
18.5229721,120.6600352
18.5229486,120.6598827
18.5229282,120.6597296
18.5229033,120.6595777
18.5228746,120.6594315
18.5228452,120.6592865
18.5228163,120.6591408
18.5227884,120.6589951
18.5227594,120.65885
18.5227313,120.6587074
18.5227039,120.6585653
18.5226754,120.6584272
18.5226479,120.6582932
18.5226175,120.6581631
18.5225745,120.6580383
18.5225184,120.6579217
18.5224495,120.6578178
18.5223655,120.6577277
18.5222696,120.6576515
18.5221624,120.6575841
18.5220438,120.6575211
18.5219263,120.6574631
18.5218053,120.6574078
18.5216827,120.6573507
18.5215615,120.6572932
18.5214419,120.6572367
18.5213213,120.6571767
18.5211997,120.6571178
18.5210776,120.6570562
18.5209551,120.6569922
18.5208331,120.6569266
18.5207088,120.6568628
18.5205868,120.6568002
18.5204646,120.656737
18.5203424,120.6566743
18.5202217,120.6566103
18.5201005,120.6565477
18.5199794,120.6564862
18.5198625,120.6564238
18.5197431,120.6563621
18.5196258,120.6563001
18.5195095,120.6562337
18.519396,120.6561658
18.5192831,120.6560959
18.5191766,120.6560223
18.5190755,120.655944
18.5189787,120.6558645
18.5188864,120.6557798
18.5187961,120.6556917
18.5187077,120.6556012
18.5186221,120.6555136
18.518535,120.6554257
18.5184492,120.6553362
18.5183612,120.6552446
18.5182697,120.6551533
18.5181794,120.6550619
18.5180834,120.6549674
18.5179865,120.6548723
18.5178908,120.6547764
18.5177986,120.6546793
18.5177056,120.654582
18.5176131,120.6544868
18.5175122,120.6543986
18.5174084,120.6543145
18.5172962,120.6542405
18.5171807,120.6541741
18.5170633,120.6541121
18.5169478,120.654051
18.5168347,120.6539846
18.5167263,120.653907
18.5166234,120.6538196
18.5165251,120.6537251
18.516431,120.6536252
18.5163409,120.6535176
18.5162551,120.6534077
18.5161747,120.6532916
18.5160977,120.6531743
18.5160253,120.653052
18.515957,120.6529272
18.5158924,120.6527991
18.5158361,120.6526697
18.5157756,120.6525395
18.5157174,120.6524092
18.5156625,120.6522776
18.5156088,120.6521464
18.5155574,120.6520137
18.5155079,120.6518813
18.515475,120.6517598
18.5154285,120.6516285
18.5153798,120.6514967
18.5153314,120.6513648
18.5152787,120.6512346
18.5152248,120.651109
18.5151681,120.6509864
18.5151076,120.6508623
18.5150504,120.6507364
18.5149922,120.6506093
18.5149338,120.6504817
18.5148727,120.6503544
18.5148115,120.6502265
18.514753,120.6500973
18.5146933,120.649969
18.5146341,120.6498382
18.5145744,120.6497105
18.5145179,120.6495835
18.5144633,120.6494554
18.514408,120.6493303
18.5143563,120.6492058
