OriginalLat,OriginalLon,SnappedLat,SnappedLon,DeviationMeters,Timestamp,Speed,DeviceID,TrackingID,UserID,ModeID,CauseID,KilometerPostID,FilePath,DistrictID,SecDiff,DistanceDiff,IsBreak
18.5163869,120.7052307,18.5163869,120.7052307,1.7976931348623157E+308,1/21/2026 9:08:36 AM,47,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,13.304020235684511,False
18.5163085,120.705135,18.5163085,120.705135,1.7976931348623157E+308,1/21/2026 9:08:37 AM,48,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,13.334761284140713,False
18.5162279,120.7050422,18.5162279,120.7050422,1.7976931348623157E+308,1/21/2026 9:08:38 AM,49,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,13.268899732612264,False
18.5161451,120.7049453,18.5161451,120.7049453,1.7976931348623157E+308,1/21/2026 9:08:39 AM,49,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,13.753372294686933,False
18.5160628,120.7048571,18.5160628,120.7048571,1.7976931348623157E+308,1/21/2026 9:08:40 AM,49,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,13.04728419328011,False
18.5159637,120.7047698,18.5159637,120.7047698,1.7976931348623157E+308,1/21/2026 9:08:41 AM,51,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,14.358141105326713,False
18.5158661,120.7046836,18.5158661,120.7046836,1.7976931348623157E+308,1/21/2026 9:08:42 AM,51,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,14.155792869242127,False
18.5157627,120.7045919,18.5157627,120.7045919,1.7976931348623157E+308,1/21/2026 9:08:43 AM,53,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,15.022606102644005,False
18.5156634,120.7045002,18.5156634,120.7045002,1.7976931348623157E+308,1/21/2026 9:08:44 AM,53,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,K0544,null,18,1,14.676620739753831,False
18.5155683,120.7043999,18.5155683,120.7043999,1.7976931348623157E+308,1/21/2026 9:08:45 AM,52,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,14.955439381823375,False
18.5154839,120.7042989,18.5154839,120.7042989,1.7976931348623157E+308,1/21/2026 9:08:46 AM,52,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,14.194517460575497,False
18.5154003,120.7041908,18.5154003,120.7041908,1.7976931348623157E+308,1/21/2026 9:08:47 AM,50,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,14.708083991084603,False
18.5153315,120.7040893,18.5153315,120.7040893,1.7976931348623157E+308,1/21/2026 9:08:48 AM,51,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,13.155244739684946,False
18.5152619,120.7039758,18.5152619,120.7039758,1.7976931348623157E+308,1/21/2026 9:08:49 AM,51,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,/storage/emulated/0/Pictures/TTDS_GeoTagged/KM_POST_20260121_0908454699313880008092451.jpg,18,1,14.251756889939884,False
18.5152025,120.7038601,18.5152025,120.7038601,1.7976931348623157E+308,1/21/2026 9:08:50 AM,50,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,13.872620234372166,False
18.5151534,120.7037457,18.5151534,120.7037457,1.7976931348623157E+308,1/21/2026 9:08:51 AM,48,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,13.240331576665701,False
18.515119,120.7036239,18.515119,120.7036239,1.7976931348623157E+308,1/21/2026 9:08:52 AM,47,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,13.400070723197723,False
