OriginalLat,OriginalLon,SnappedLat,SnappedLon,DeviationMeters,Timestamp,Speed,DeviceID,TrackingID,UserID,ModeID,CauseID,KilometerPostID,FilePath,DistrictID,SecDiff,DistanceDiff,IsBreak
18.3413852,120.6136085,18.3413852,120.6136085,1.7976931348623157E+308,1/19/2026 8:28:27 AM,46,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,12.587024479311888,False
18.3414808,120.6136357,18.3414808,120.6136357,1.7976931348623157E+308,1/19/2026 8:28:28 AM,40,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,11.011071052583386,False
18.3415701,120.6136633,18.3415701,120.6136633,1.7976931348623157E+308,1/19/2026 8:28:29 AM,37,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,10.34819060692041,False
18.3416596,120.6137004,18.3416596,120.6137004,1.7976931348623157E+308,1/19/2026 8:28:30 AM,38,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,10.694594493618482,False
18.3417553,120.6137384,18.3417553,120.6137384,1.7976931348623157E+308,1/19/2026 8:28:31 AM,41,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,11.372092151503272,False
18.3418612,120.6137749,18.3418612,120.6137749,1.7976931348623157E+308,1/19/2026 8:28:32 AM,44,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,12.389695605272529,False
18.3419735,120.6138109,18.3419735,120.6138109,1.7976931348623157E+308,1/19/2026 8:28:33 AM,47,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,13.052479883490918,False
18.3420899,120.6138509,18.3420899,120.6138509,1.7976931348623157E+308,1/19/2026 8:28:34 AM,49,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,13.61423450965968,False
18.342214,120.6138882,18.342214,120.6138882,1.7976931348623157E+308,1/19/2026 8:28:35 AM,50,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,14.34988518746867,False
18.3423378,120.6139293,18.3423378,120.6139293,1.7976931348623157E+308,1/19/2026 8:28:36 AM,52,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,14.433240594153245,False
